bico_injetor_id;componente_id_1;quantidade_1;componente_id_2;quantidade_2;componente_id_3;quantidade_3;componente_id_4;quantidade_4;componente_id_5;quantidade_5;componente_id_6;quantidade_6;componente_id_7;quantidade_7;componente_id_8;quantidade_8
BI-16737;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16738;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16739;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16740;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16741;C-1638;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16742;C-1404;1;C-1624;1;C-1631;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16743;C-1404;1;C-1624;1;C-1631;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16744;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16745;C-1622;2;C-1660;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16746;C-1640;1;C-1758;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16747;C-1640;1;C-1758;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16748;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16749;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16750;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16751;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16752;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16753;C-1637;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16754;C-1639;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16755;C-1623;1;C-1630;1;C-1758;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16756;C-1623;1;C-1630;1;C-1758;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16757;C-1621;1;C-1628;1;C-1761;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16758;C-1621;1;C-1628;1;C-1761;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16759;C-1621;1;C-1628;1;C-1761;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16760;C-1630;2;C-2028;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16761;C-1630;1;C-1640;1;C-2028;1;C-1045;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16762;C-1848;2;C-0001;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16764;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16765;C-1623;2;C-1630;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16766;C-1772;1;C-1774;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16767;C-1686;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16768;C-1644;1;C-0008;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16769;C-1644;1;C-0008;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16770;C-1642;1;C-1907;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16772;C-1159;1;C-1161;1;C-1308;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16773;C-1160;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16774;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16775;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16776;C-1412;1;C-0071;1;C-0268;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16778;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16779;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16780;C-1163;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16781;C-1162;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16782;C-1243;2;C-1244;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16783;C-1623;1;C-1630;1;C-1647;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16784;C-1641;1;C-1910;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16785;C-1998;1;C-2005;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16787;C-1894;1;C-2021;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16788;C-1894;1;C-2021;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16789;C-1158;1;C-1164;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16790;C-1625;1;C-1632;1;C-1642;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16791;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16793;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16794;C-1037;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16795;C-1037;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16796;C-1243;1;C-1244;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16797;C-1243;1;C-1244;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16798;C-1713;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16799;C-1622;1;C-1629;1;C-1166;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16800;C-1909;1;C-0409;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16801;C-1909;1;C-0409;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16802;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16806;C-1641;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16807;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16808;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16809;C-1708;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16810;C-1639;1;C-0389;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16811;C-1639;1;C-0389;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16812;C-1152;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16813;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16814;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16815;C-0448;1;C-0449;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16816;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16817;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16818;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16819;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16820;C-1619;1;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16821;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16823;C-1116;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16824;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16825;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16826;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16827;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16828;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16829;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16830;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16831;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16832;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16833;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16834;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16835;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16836;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16837;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16838;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16839;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16840;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16841;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16842;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16843;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16844;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16845;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16846;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16847;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16848;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16849;C-1312;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16850;C-1585;1;C-1598;1;C-1997;1;C-0544;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16851;C-1649;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16852;C-1642;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16853;C-1625;1;C-1632;1;C-1995;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16854;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16855;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16856;C-1620;1;C-1627;1;C-1078;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16857;C-1620;1;C-1627;1;C-0004;1;C-1074;1;NA;NA;NA;NA;NA;NA;NA;NA
BI-16858;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16859;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16860;C-1314;1;C-1729;1;C-1029;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16861;C-0385;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16862;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16863;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16864;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16865;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16866;C-1113;1;C-1120;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16867;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16868;C-1779;1;C-1781;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16869;C-1768;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16870;C-1768;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16871;C-1621;1;C-1628;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16872;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16873;C-1781;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16874;C-1792;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16875;C-1781;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16876;C-1781;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16877;C-1621;1;C-1628;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16878;C-1545;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16879;C-1545;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16880;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16881;C-1843;1;C-1997;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16882;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16883;C-1621;2;C-1628;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16884;C-1843;1;C-1997;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16885;C-1843;1;C-1997;1;C-0544;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16886;C-1866;1;C-1867;1;C-1881;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16887;C-1626;1;C-1633;1;C-2009;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16888;C-1625;2;C-1632;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16889;C-1171;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16890;C-1629;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16891;C-1629;2;C-0102;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16893;C-0074;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16894;C-1781;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16895;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16896;C-1624;1;C-1631;1;C-1648;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16897;C-1624;1;C-1631;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16898;C-1624;1;C-1631;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16899;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16900;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16901;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16902;C-1894;1;C-2021;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16903;C-1894;1;C-2021;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16904;C-0829;1;C-2019;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16905;C-1621;1;C-1628;1;C-1638;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16906;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16907;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16908;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16909;C-1641;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16910;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16911;C-1641;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16912;C-1624;1;C-1631;1;C-1641;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16913;C-1430;1;C-1625;1;C-1632;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16914;C-1624;2;C-1631;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16915;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16916;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16917;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16918;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16919;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16920;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16921;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16922;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16923;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16924;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16925;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16926;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16927;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16928;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16929;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16930;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16931;C-1637;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16932;C-1637;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16933;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16934;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16935;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16936;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16937;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16938;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16939;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16940;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16941;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16942;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16943;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16944;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16945;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16946;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16947;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16948;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16949;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16950;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16951;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16952;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16953;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16954;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16955;C-1622;2;C-1629;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16956;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16957;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16958;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16959;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16960;C-1642;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16961;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16962;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16963;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16964;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16965;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16966;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16967;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16968;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16969;C-1637;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16970;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16971;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16972;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16973;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16974;C-1637;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16975;C-1620;2;C-1627;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16976;C-1620;1;C-1627;1;C-1637;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16977;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16978;C-1622;1;C-1629;1;C-1639;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16979;C-0244;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16980;C-0244;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16982;C-1586;1;C-1604;1;C-1763;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BI-16984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
